40	14	9617	1984
9703	9	9704	1984
9906	9	9907	1984
9983	9	5999	1984
1379	19	10021	1984
40	14	1769	1984
10414	22	10415	1984
6338	1	10462	1984
10522	22	10523	1984
10559	9	10560	1984
10683	0	10684	1984
70	19	10820	1984
11116	0	11117	1984
70	19	11196	1984
40	14	11490	1984
8454	29	8455	1984
82	11	83	1985
174	9	175	1985
411	0	412	1985
661	19	662	1985
727	9	728	1985
40	14	792	1985
1100	9	1101	1985
1299	9	1300	1985
1303	0	1304	1985
1542	2	1543	1985
1768	0	1769	1985
1888	20	1889	1985
1890	1	1891	1985
1892	19	1893	1985
275	19	1907	1985
2380	19	2381	1985
2626	11	2627	1985
2324	11	677	1985
504	0	2875	1985
2968	0	2969	1985
152	14	3194	1985
1104	0	3289	1985
2127	11	3298	1985
40	14	3484	1985
3892	9	3893	1985
3910	22	3911	1985
0	0	3979	1985
4285	9	4286	1985
625	11	4479	1985
517	0	4558	1985
40	14	4625	1985
4655	22	4656	1985
517	0	4672	1985
40	14	4715	1985
4827	9	4828	1985
70	19	4909	1985
70	19	5063	1985
997	14	5108	1985
70	19	5142	1985
5200	9	5201	1985
5514	7	5515	1985
3921	31	513	1985
5634	9	5635	1985
70	19	729	1985
6132	4	6133	1985
6779	13	6780	1985
415	19	6799	1985
6920	2	618	1985
3845	17	7046	1985
70	19	7142	1985
7173	9	7174	1985
7417	4	6133	1985
7223	11	1446	1985
40	14	7716	1985
40	14	7777	1985
7804	19	7805	1985
8034	9	5108	1985
1949	9	8185	1985
517	0	728	1985
1294	19	8418	1985
834	22	8467	1985
70	19	8762	1985
3502	22	8834	1985
9238	9	9239	1985
9461	10	9462	1985
40	14	9617	1985
1408	0	9729	1985
9945	9	9946	1985
40	14	1769	1985
10152	9	10153	1985
1018	12	10241	1985
6713	9	10530	1985
10683	0	10684	1985
70	19	10820	1985
10937	0	10938	1985
11388	23	11389	1985
40	14	11490	1985
535	37	70	1985
82	11	83	1986
131	9	132	1986
637	2	638	1986
661	19	662	1986
727	9	728	1986
945	0	946	1986
971	12	972	1986
1225	22	1226	1986
1299	9	1300	1986
1316	22	1496	1986
1890	1	1891	1986
2257	22	2258	1986
2351	12	2352	1986
2505	0	2506	1986
2626	11	2627	1986
40	14	2803	1986
504	0	2875	1986
3093	15	3094	1986
1104	0	3289	1986
2918	0	3508	1986
40	14	3852	1986
3892	9	3893	1986
3910	22	3911	1986
0	0	3979	1986
40	14	4177	1986
4285	9	4286	1986
4689	9	4690	1986
40	14	4715	1986
70	19	4909	1986
70	19	5142	1986
326	9	5183	1986
5200	9	5201	1986
5213	0	5214	1986
40	14	5346	1986
5514	7	5515	1986
5634	9	5635	1986
70	19	729	1986
174	9	5762	1986
6132	4	6133	1986
6237	1	6238	1986
415	9	6610	1986
6639	0	6640	1986
4830	1	6674	1986
6779	13	6780	1986
6847	0	6848	1986
6927	9	6928	1986
70	19	7142	1986
7159	22	7160	1986
7173	9	7174	1986
7417	4	6133	1986
7223	11	1446	1986
7577	9	7578	1986
7647	19	7648	1986
40	14	7668	1986
7804	19	7805	1986
8026	40	8027	1986
517	0	728	1986
2057	11	8415	1986
8472	11	8473	1986
6474	9	8798	1986
3502	22	8834	1986
8885	11	8886	1986
9238	9	9239	1986
40	14	9268	1986
9461	10	9462	1986
40	14	9558	1986
1408	0	9729	1986
70	19	9757	1986
9945	9	9946	1986
9968	9	9969	1986
10152	9	10153	1986
1018	12	10241	1986
7159	22	10294	1986
40	14	10434	1986
10453	11	10454	1986
10488	18	10489	1986
9955	0	10507	1986
10588	0	10589	1986
10614	22	10615	1986
8472	11	8473	1986
10937	0	10938	1986
40	14	11106	1986
11388	23	11389	1986
11601	14	11602	1986
535	37	70	1986
40	14	11778	1986
11791	2	11792	1986
11805	31	11806	1986
70	19	71	1987
131	9	132	1987
637	2	638	1987
945	0	946	1987
971	12	972	1987
1134	19	1135	1987
1190	12	1191	1987
1225	22	1226	1987
1316	22	1496	1987
2028	11	2029	1987
2257	22	2258	1987
2264	9	2265	1987
2351	12	2352	1987
2505	0	2506	1987
40	14	2803	1987
3174	11	3175	1987
2918	0	3508	1987
2264	9	2265	1987
3965	11	3966	1987
70	19	4154	1987
4689	9	4690	1987
4837	0	3333	1987
326	9	5183	1987
5213	0	5214	1987
5339	5	5340	1987
40	14	5346	1987
6237	1	6238	1987
415	9	6610	1987
6639	0	6640	1987
4830	1	6674	1987
6847	0	6848	1987
6878	9	6879	1987
6927	9	6928	1987
7008	9	7009	1987
6474	9	7099	1987
7159	22	7160	1987
7271	9	2803	1987
6620	9	7358	1987
7365	4	7366	1987
7577	9	7578	1987
587	0	7618	1987
7647	19	7648	1987
40	14	7668	1987
70	19	7743	1987
7891	9	7892	1987
1474	22	7893	1987
8026	40	8027	1987
8189	11	8190	1987
8307	0	4453	1987
2057	11	8415	1987
6532	0	8464	1987
8472	11	8473	1987
8570	0	8571	1987
3935	9	8646	1987
8736	7	8737	1987
8759	4	8760	1987
70	19	8794	1987
6474	9	8798	1987
8885	11	8886	1987
9130	9	9131	1987
40	14	9268	1987
2349	0	9318	1987
9436	4	2296	1987
70	19	9470	1987
40	14	9558	1987
1294	19	9624	1987
3502	22	9632	1987
70	19	9757	1987
9822	17	9823	1987
9955	0	9956	1987
9968	9	9969	1987
7159	22	10294	1987
40	14	10434	1987
10453	11	10454	1987
10488	18	10489	1987
9955	0	10507	1987
10588	0	10589	1987
10614	22	10615	1987
10698	12	10699	1987
8472	11	8473	1987
40	14	11106	1987
40	14	11342	1987
11601	14	11602	1987
40	14	11778	1987
11791	2	11792	1987
11805	31	11806	1987
11851	9	11852	1987
70	19	71	1988
176	11	177	1988
203	11	204	1988
40	14	224	1988
275	19	276	1988
40	14	319	1988
855	18	856	1988
70	19	1038	1988
1134	19	1135	1988
1190	12	1191	1988
1325	19	1339	1988
1762	7	1763	1988
2028	11	2029	1988
2602	1	2603	1988
2918	0	2919	1988
3006	20	3007	1988
3174	11	3175	1988
3221	0	3222	1988
3802	22	3803	1988
3843	18	3844	1988
3965	11	3966	1988
4837	0	3333	1988
5124	22	5125	1988
5339	5	5340	1988
2127	11	5467	1988
5664	0	5665	1988
6089	11	6090	1988
40	14	6246	1988
6542	14	6543	1988
6561	22	6562	1988
6580	1	6581	1988
6878	9	6879	1988
7008	9	7009	1988
6474	9	7099	1988
390	18	7244	1988
6620	9	7358	1988
415	19	7359	1988
7365	4	7366	1988
587	0	7618	1988
512	17	7842	1988
7884	22	7885	1988
1474	22	7893	1988
8123	11	8124	1988
8189	11	8190	1988
8307	0	4453	1988
8462	22	8463	1988
6532	0	8464	1988
8484	22	1257	1988
8496	9	6089	1988
40	14	8556	1988
3935	9	8646	1988
8736	7	8737	1988
8759	4	8760	1988
8775	18	8776	1988
8779	11	8780	1988
70	19	8794	1988
4789	11	8839	1988
70	19	8842	1988
9130	9	9131	1988
2757	9	9135	1988
8155	22	50	1988
1999	23	9224	1988
3843	18	9244	1988
2349	0	9318	1988
9373	9	9374	1988
9436	4	2296	1988
70	19	9470	1988
1294	19	9624	1988
3502	22	9632	1988
2353	19	9676	1988
9822	17	9823	1988
40	14	6246	1988
4102	0	10221	1988
10476	9	10477	1988
10698	12	10699	1988
1054	22	10987	1988
11185	9	10018	1988
40	14	11399	1988
5664	0	5665	1988
11851	9	11852	1988
6	1	7	1989
176	11	177	1989
203	11	204	1989
40	14	224	1989
275	19	276	1989
775	0	776	1989
855	18	856	1989
70	19	1038	1989
1069	11	1070	1989
1325	19	1339	1989
1762	7	1763	1989
2153	9	2154	1989
2215	11	2216	1989
2440	12	2441	1989
2553	1	2554	1989
2602	1	2603	1989
2918	0	2919	1989
3006	20	3007	1989
3010	9	3011	1989
3221	0	3222	1989
70	19	3513	1989
1435	22	3532	1989
3802	22	3803	1989
3843	18	3844	1989
3845	12	3846	1989
70	19	3962	1989
3983	9	3984	1989
70	19	3962	1989
4115	9	4116	1989
4328	11	4329	1989
4534	9	4535	1989
5124	22	5125	1989
2127	11	5467	1989
5507	9	5508	1989
5664	0	5665	1989
6089	11	6090	1989
40	14	6246	1989
6542	14	6543	1989
6580	1	6581	1989
70	19	6708	1989
40	14	6829	1989
7010	11	7011	1989
390	18	7244	1989
415	19	7359	1989
70	19	449	1989
40	14	7793	1989
512	17	7842	1989
7884	22	7885	1989
8123	11	8124	1989
3845	17	8159	1989
8462	22	8463	1989
8484	22	1257	1989
8496	9	6089	1989
40	14	8556	1989
8715	0	8716	1989
3743	17	8766	1989
8775	18	8776	1989
4789	11	8839	1989
70	19	8842	1989
3633	12	8901	1989
3843	18	3844	1989
2757	9	9135	1989
8155	22	50	1989
1999	23	9224	1989
70	19	9228	1989
6833	15	9240	1989
3843	18	9244	1989
9310	9	9311	1989
9373	9	9374	1989
40	14	9528	1989
2353	19	9676	1989
9867	10	9868	1989
40	14	9898	1989
4378	11	3424	1989
40	14	6246	1989
10219	9	10220	1989
4102	0	10221	1989
10476	9	10477	1989
40	14	10603	1989
40	14	10611	1989
10903	9	10904	1989
10981	29	447	1989
415	19	10986	1989
1054	22	10987	1989
8675	9	11026	1989
40	14	11166	1989
11185	9	10018	1989
535	9	11328	1989
40	14	11399	1989
11476	11	11477	1989
11605	9	11606	1989
5664	0	5665	1989
6	1	7	1990
775	0	776	1990
1069	11	1070	1990
1209	11	1210	1990
1638	18	1639	1990
2153	9	2154	1990
2194	0	2195	1990
2215	11	2216	1990
2386	18	2387	1990
1125	19	2422	1990
2440	12	2441	1990
70	19	2453	1990
415	19	2494	1990
2328	11	2544	1990
2553	1	2554	1990
2645	11	2646	1990
3159	4	3160	1990
70	19	3513	1990
40	14	3660	1990
3845	12	3846	1990
70	19	3962	1990
3983	9	3984	1990
70	19	3962	1990
4108	9	4109	1990
4115	9	4116	1990
4328	11	4329	1990
4534	9	4535	1990
4935	12	4936	1990
981	12	5008	1990
5080	11	5081	1990
5133	22	5134	1990
5507	9	5508	1990
5563	19	5564	1990
5992	9	5993	1990
70	19	6218	1990
1855	19	6219	1990
6532	0	5993	1990
6679	31	6680	1990
70	19	6708	1990
6802	9	6803	1990
40	14	6829	1990
7010	11	7011	1990
7171	11	5081	1990
969	11	7447	1990
70	19	449	1990
7591	0	7592	1990
7677	17	7678	1990
2608	1	7689	1990
40	14	7793	1990
70	19	7838	1990
7504	22	8141	1990
3845	17	8159	1990
8311	2	8312	1990
775	0	8577	1990
8586	9	8587	1990
8627	22	8628	1990
8715	0	8716	1990
3743	17	8766	1990
40	14	8898	1990
3633	12	8901	1990
70	19	9228	1990
6833	15	9240	1990
9310	9	9311	1990
9483	1	9484	1990
40	14	9528	1990
9867	10	9868	1990
40	14	9898	1990
9911	9	9912	1990
9984	7	9985	1990
4378	11	3424	1990
10186	9	236	1990
10219	9	10220	1990
10062	11	10250	1990
3845	18	10416	1990
2808	11	1210	1990
40	14	10603	1990
40	14	10611	1990
70	19	10830	1990
10887	4	10888	1990
10903	9	10904	1990
10981	29	447	1990
415	19	10986	1990
8675	9	11026	1990
40	14	11166	1990
535	9	11328	1990
11476	11	11477	1990
11605	9	11606	1990
11853	9	11854	1990
60	9	61	1991
1209	11	1210	1991
1054	22	1292	1991
1412	9	1413	1991
1476	11	1477	1991
1562	7	1563	1991
1638	18	1639	1991
2194	0	2195	1991
2386	18	2387	1991
1125	19	2422	1991
70	19	2453	1991
415	19	2494	1991
2328	11	2544	1991
2645	11	2646	1991
2689	0	2690	1991
3084	0	3085	1991
3159	4	3160	1991
3379	0	3380	1991
40	14	3509	1991
3636	0	3637	1991
40	14	3660	1991
1584	0	3717	1991
4108	9	4109	1991
40	14	4348	1991
4402	19	4403	1991
40	14	4503	1991
4935	12	4936	1991
4961	9	4962	1991
981	12	5008	1991
5133	22	5134	1991
5856	9	5857	1991
5992	9	5993	1991
6096	0	6097	1991
5144	9	6154	1991
70	19	6218	1991
1855	19	6219	1991
6532	0	5993	1991
6802	9	6803	1991
4961	9	4962	1991
7202	29	7203	1991
6483	9	7205	1991
7225	5	7226	1991
7233	17	7234	1991
4435	18	7427	1991
2895	0	7437	1991
969	11	7447	1991
7538	11	6741	1991
7591	0	7592	1991
7677	17	7678	1991
2608	1	7689	1991
70	19	7838	1991
8218	22	8219	1991
8311	2	8312	1991
40	14	8425	1991
775	0	8577	1991
8586	9	8587	1991
8627	22	8628	1991
70	19	8763	1991
40	14	8898	1991
4705	12	9245	1991
9483	1	9484	1991
9487	9	9488	1991
9836	0	4111	1991
9911	9	9912	1991
9984	7	9985	1991
10186	9	236	1991
10062	11	10250	1991
2808	11	1210	1991
70	19	10830	1991
10887	4	10888	1991
5563	19	11062	1991
11319	0	11320	1991
11356	4	11357	1991
11524	23	11525	1991
70	19	11843	1991
20	0	21	1992
46	11	47	1992
60	9	61	1992
617	4	618	1992
1074	11	1075	1992
1054	22	1292	1992
1412	9	1413	1992
1148	12	1472	1992
1476	11	1477	1992
1562	7	1563	1992
40	14	1592	1992
1879	12	1880	1992
70	19	2137	1992
2272	4	1075	1992
152	14	2596	1992
2685	12	2686	1992
2689	0	2690	1992
3023	1	3024	1992
3084	0	3085	1992
3152	5	3153	1992
3223	11	3224	1992
3379	0	3380	1992
3477	9	3478	1992
40	14	3509	1992
2521	14	3553	1992
3636	0	3637	1992
3681	9	3682	1992
1584	0	3717	1992
587	0	3920	1992
4005	7	4006	1992
70	19	4063	1992
2239	12	2240	1992
4225	11	4226	1992
70	19	4322	1992
40	14	4503	1992
4617	22	4618	1992
4875	9	4876	1992
4961	9	4962	1992
5436	0	5437	1992
5195	17	3886	1992
4617	22	4618	1992
5856	9	5857	1992
5863	7	5864	1992
6096	0	6097	1992
6148	17	6149	1992
5144	9	6154	1992
3490	14	6165	1992
152	14	6538	1992
4402	19	6688	1992
203	11	6741	1992
5563	19	6807	1992
5760	9	6845	1992
4961	9	4962	1992
7175	7	7176	1992
7183	11	7184	1992
6483	9	7205	1992
7225	5	7226	1992
4435	18	7427	1992
2895	0	7437	1992
7460	9	7461	1992
7538	11	6741	1992
7806	25	7807	1992
1472	7	8105	1992
8218	22	8219	1992
8243	11	8244	1992
5106	12	8353	1992
40	14	8425	1992
8557	9	8558	1992
70	19	8763	1992
1898	0	8848	1992
4705	12	9245	1992
9334	9	9335	1992
9487	9	9488	1992
9836	0	4111	1992
10010	9	8982	1992
10050	9	4322	1992
10060	9	10061	1992
152	14	10207	1992
8251	12	10475	1992
10505	11	10506	1992
10677	7	10678	1992
10852	11	10853	1992
5563	19	11062	1992
11319	0	11320	1992
11356	4	11357	1992
70	19	3449	1992
1148	12	1472	1992
11524	23	11525	1992
70	19	11843	1992
20	0	21	1993
46	11	47	1993
617	4	618	1993
70	19	705	1993
820	2	821	1993
70	19	847	1993
1074	11	1075	1993
1275	17	1276	1993
1337	11	1338	1993
1148	12	1472	1993
40	14	1592	1993
1618	11	1619	1993
1879	12	1880	1993
70	19	2137	1993
2148	11	2149	1993
2162	9	2163	1993
2272	4	1075	1993
152	14	2596	1993
2685	12	2686	1993
3023	1	3024	1993
3152	5	3153	1993
3223	11	3224	1993
3398	0	3399	1993
3477	9	3478	1993
2521	14	3553	1993
3681	9	3682	1993
70	19	3815	1993
587	0	3920	1993
4005	7	4006	1993
70	19	4063	1993
2239	12	2240	1993
4225	11	4226	1993
70	19	4322	1993
4326	31	4327	1993
4456	2	4457	1993
4617	22	4618	1993
4633	18	4634	1993
4875	9	4876	1993
5417	11	5418	1993
1201	15	5478	1993
5195	17	3886	1993
4617	22	4618	1993
5637	41	1157	1993
5863	7	5864	1993
5989	7	5990	1993
3490	14	6165	1993
40	14	6319	1993
607	21	6537	1993
152	14	6538	1993
4402	19	6688	1993
6800	11	6801	1993
5563	19	6807	1993
5760	9	6845	1993
7124	26	7125	1993
7175	7	7176	1993
7183	11	7184	1993
7221	31	6091	1993
7318	9	7319	1993
7323	9	7324	1993
7460	9	7461	1993
7504	22	7505	1993
7806	25	7807	1993
1472	7	8105	1993
8243	11	8244	1993
8296	9	8297	1993
4005	7	4006	1993
5106	12	8353	1993
8557	9	8558	1993
678	1	8691	1993
1898	0	8848	1993
6954	40	9044	1993
9093	2	9094	1993
9334	9	9335	1993
9457	0	9458	1993
10050	9	4322	1993
10053	0	10054	1993
10060	9	10061	1993
1074	11	1075	1993
152	14	10207	1993
8251	12	10475	1993
169	2	3746	1993
10505	11	10506	1993
10677	7	10678	1993
10852	11	10853	1993
70	19	11274	1993
40	14	11330	1993
573	31	11346	1993
11360	11	11361	1993
11485	0	11486	1993
70	19	3449	1993
4538	12	11492	1993
1148	12	1472	1993
11522	23	11523	1993
2657	4	11540	1993
8754	23	11790	1993
0	0	1	1994
70	19	705	1994
820	2	821	1994
70	19	847	1994
1039	4	1040	1994
1275	17	1276	1994
1337	11	1338	1994
1618	11	1619	1994
1640	11	1641	1994
1977	2	1978	1994
2033	4	2034	1994
2148	11	2149	1994
2162	9	2163	1994
2353	19	2354	1994
2923	7	2924	1994
3394	12	3395	1994
3398	0	3399	1994
70	19	3815	1994
4326	31	4327	1994
4456	2	4457	1994
4633	18	4634	1994
3335	7	4641	1994
4644	4	4645	1994
4963	17	4964	1994
40	14	5018	1994
5102	19	5103	1994
40	14	5373	1994
5417	11	5418	1994
5423	31	5424	1994
1201	15	5478	1994
5479	4	5480	1994
3170	9	5591	1994
5897	23	5898	1994
5899	9	5900	1994
5989	7	5990	1994
6317	7	6318	1994
607	21	6537	1994
6800	11	6801	1994
1951	12	6941	1994
7017	1	7018	1994
7124	26	7125	1994
7221	31	6091	1994
7318	9	7319	1994
7323	9	7324	1994
7391	9	7392	1994
7504	22	7505	1994
7749	11	1145	1994
6668	1	7890	1994
40	14	8103	1994
981	12	8248	1994
8296	9	8297	1994
678	1	8691	1994
6954	40	9044	1994
9075	1	9076	1994
9093	2	9094	1994
40	14	9200	1994
9457	0	9458	1994
9810	11	1040	1994
9856	7	9857	1994
3329	14	9978	1994
10053	0	10054	1994
40	14	10478	1994
169	2	3746	1994
10760	4	10761	1994
10803	1	10804	1994
10874	11	10875	1994
11086	9	11087	1994
70	19	11274	1994
11300	7	11301	1994
40	14	11330	1994
573	31	11346	1994
11360	11	11361	1994
11485	0	11486	1994
11522	23	11523	1994
2657	4	11540	1994
2053	35	11126	1994
8754	23	11790	1994
0	0	1	1995
129	0	130	1995
865	11	866	1995
1039	4	1040	1995
1403	9	1404	1995
573	31	1485	1995
1632	9	1633	1995
1640	11	1641	1995
1668	4	1669	1995
1682	3	1683	1995
1798	0	1799	1995
1977	2	1978	1995
70	19	2065	1995
945	0	2348	1995
2353	19	2354	1995
2683	5	2684	1995
2923	7	2924	1995
3394	12	3395	1995
3679	12	3680	1995
4021	7	4022	1995
3510	12	4123	1995
512	11	1520	1995
4337	11	4338	1995
4487	12	4488	1995
3335	7	4641	1995
4644	4	4645	1995
40	14	5018	1995
2521	14	5028	1995
5102	19	5103	1995
40	14	5373	1995
5423	31	5424	1995
5479	4	5480	1995
3170	9	5591	1995
5897	23	5898	1995
5899	9	5900	1995
6317	7	6318	1995
6837	0	6838	1995
1951	12	6941	1995
1926	25	7003	1995
7017	1	7018	1995
7239	1	7240	1995
7391	9	7392	1995
70	19	7593	1995
1106	0	7763	1995
3084	0	7785	1995
3352	11	7867	1995
6668	1	7890	1995
40	14	8050	1995
40	14	8103	1995
70	19	8239	1995
981	12	8248	1995
70	19	8350	1995
8639	17	8640	1995
8717	18	8718	1995
8812	1	8813	1995
8870	17	8871	1995
70	9	8875	1995
629	11	7747	1995
8561	0	8989	1995
9075	1	9076	1995
9171	9	9172	1995
40	14	9200	1995
1403	9	9425	1995
795	11	3840	1995
9554	11	9555	1995
9560	11	9561	1995
9753	11	9754	1995
9810	11	1040	1995
3329	14	9978	1995
10291	18	10292	1995
40	14	10354	1995
10760	4	10761	1995
971	12	10819	1995
10874	11	10875	1995
70	19	7593	1995
11021	11	11022	1995
11086	9	11087	1995
2041	1	10556	1995
11300	7	11301	1995
11384	9	11385	1995
2053	35	11126	1995
129	0	130	1996
363	17	364	1996
595	17	596	1996
863	11	864	1996
865	11	866	1996
990	7	991	1996
1323	9	1324	1996
1370	0	1371	1996
1403	9	1404	1996
1433	12	1434	1996
573	31	1485	1996
1632	9	1633	1996
1668	4	1669	1996
1682	3	1683	1996
1798	0	1799	1996
2017	18	2018	1996
70	19	2065	1996
945	0	2348	1996
2424	20	2425	1996
2683	5	2684	1996
70	19	3102	1996
3665	18	3666	1996
3679	12	3680	1996
3819	2	3820	1996
4021	7	4022	1996
1415	12	4105	1996
3510	12	4123	1996
4144	9	4145	1996
3170	23	4210	1996
512	11	1520	1996
4337	11	4338	1996
4428	21	4429	1996
4487	12	4488	1996
2521	14	5028	1996
5410	5	5411	1996
5627	11	5628	1996
1855	19	5677	1996
40	14	5846	1996
3792	12	5870	1996
70	19	6108	1996
70	19	6336	1996
40	14	6356	1996
6604	2	6605	1996
6837	0	6838	1996
1926	25	7003	1996
7239	1	7240	1996
70	19	7593	1996
4679	4	7747	1996
1106	0	7763	1996
3084	0	7785	1996
3352	11	7867	1996
70	19	8239	1996
70	19	8350	1996
878	1	8575	1996
70	19	8583	1996
8639	17	8640	1996
8717	18	8718	1996
8812	1	8813	1996
8870	17	8871	1996
70	9	8875	1996
629	11	7747	1996
8915	2	8916	1996
8561	0	8989	1996
9085	0	9086	1996
9171	9	9172	1996
9246	17	9247	1996
1403	9	9425	1996
9475	11	9476	1996
